player_name,round,transfers_in,transfers_out,net_transfers,transfer_in_pct,transfer_out_pct,tag,status,cost,avg_points,proj_avg,owned_by_pct
Geordie Payne,6,7,3,4,0.01,0.0,,uncertain,230000,0.0,55.44,0.58
Hugo Garcia,2,159,9875,-9716,0.1,6.01,falling,uncertain,547000,64.0,56.22,20.2
Hugo Garcia,3,106,7407,-7301,0.06,4.49,falling,uncertain,547000,64.0,56.22,20.2
Hugo Garcia,4,1768,71,1697,1.07,0.04,,uncertain,547000,64.0,56.22,20.2
Hugo Garcia,5,273,2130,-1857,0.17,1.31,falling,uncertain,547000,64.0,56.22,20.2
Hugo Garcia,6,242,1045,-803,0.23,0.98,falling,uncertain,547000,64.0,56.22,20.2
Caleb Windsor,2,9,95,-86,0.01,0.06,,uncertain,569000,53.0,59.96,0.42
Caleb Windsor,3,0,134,-134,0.0,0.08,,uncertain,569000,53.0,59.96,0.42
Caleb Windsor,4,10,51,-41,0.01,0.03,,uncertain,569000,53.0,59.96,0.42
Caleb Windsor,5,14,14,0,0.01,0.01,,uncertain,569000,53.0,59.96,0.42
Caleb Windsor,6,10,7,3,0.01,0.01,,uncertain,569000,53.0,59.96,0.42
Iliro Smit,2,0,0,0,0.0,0.0,,not-playing,230000,0.0,62.52,0.17
Iliro Smit,3,1,3,-2,0.0,0.0,,not-playing,230000,0.0,62.52,0.17
Iliro Smit,4,1,7,-6,0.0,0.0,,not-playing,230000,0.0,62.52,0.17
Iliro Smit,5,0,1,-1,0.0,0.0,,not-playing,230000,0.0,62.52,0.17
Iliro Smit,6,0,2,-2,0.0,0.0,,not-playing,230000,0.0,62.52,0.17
Joe Pike,2,4,2,2,0.0,0.0,,uncertain,230000,0.0,62.05,0.16
Joe Pike,3,4,2,2,0.0,0.0,,uncertain,230000,0.0,62.05,0.16
Joe Pike,4,2,3,-1,0.0,0.0,,uncertain,230000,0.0,62.05,0.16
Joe Pike,5,1,2,-1,0.0,0.0,,uncertain,230000,0.0,62.05,0.16
Joe Pike,6,4,3,1,0.0,0.0,,uncertain,230000,0.0,62.05,0.16
Tom Anastasopoulos,2,0,10,-10,0.0,0.01,,injured,230000,0.0,51.5,0.19
Tom Anastasopoulos,3,0,4,-4,0.0,0.0,,injured,230000,0.0,51.5,0.19
Tom Anastasopoulos,4,0,7,-7,0.0,0.0,,injured,230000,0.0,51.5,0.19
Tom Anastasopoulos,5,1,9,-8,0.0,0.01,,injured,230000,0.0,51.5,0.19
Tom Anastasopoulos,6,1,2,-1,0.0,0.0,,injured,230000,0.0,51.5,0.19
Angus Hastie,2,53,6371,-6318,0.03,3.88,falling,uncertain,263000,30.0,47.61,11.22
Angus Hastie,3,67,1265,-1198,0.04,0.77,falling,uncertain,263000,30.0,47.61,11.22
Angus Hastie,4,242,456,-214,0.15,0.28,,uncertain,263000,30.0,47.61,11.22
Angus Hastie,5,139,324,-185,0.09,0.2,,uncertain,263000,30.0,47.61,11.22
Angus Hastie,6,246,140,106,0.23,0.13,,uncertain,263000,30.0,47.61,11.22
Darcy Wilson,2,543,8,535,0.33,0.0,,uncertain,709000,74.6,65.11,1.77
Darcy Wilson,3,58,116,-58,0.04,0.07,,uncertain,709000,74.6,65.11,1.77
Darcy Wilson,4,44,80,-36,0.03,0.05,,uncertain,709000,74.6,65.11,1.77
Darcy Wilson,5,90,69,21,0.06,0.04,,uncertain,709000,74.6,65.11,1.77
Darcy Wilson,6,29,122,-93,0.03,0.11,,uncertain,709000,74.6,65.11,1.77
Connor O'Sullivan,2,663,142,521,0.4,0.09,,uncertain,515000,63.8,42.75,13.1
Connor O'Sullivan,3,5155,16,5139,3.13,0.01,hot_pick,uncertain,515000,63.8,42.75,13.1
Connor O'Sullivan,4,547,158,389,0.33,0.1,,uncertain,515000,63.8,42.75,13.1
Connor O'Sullivan,5,1607,57,1550,0.99,0.03,,uncertain,515000,63.8,42.75,13.1
Connor O'Sullivan,6,113,727,-614,0.11,0.68,falling,uncertain,515000,63.8,42.75,13.1
Oscar Ryan,2,3,8,-5,0.0,0.0,,uncertain,230000,0.0,51.58,0.27
Oscar Ryan,3,2,7,-5,0.0,0.0,,uncertain,230000,0.0,51.58,0.27
Oscar Ryan,4,3,7,-4,0.0,0.0,,uncertain,230000,0.0,51.58,0.27
Oscar Ryan,5,2,9,-7,0.0,0.01,,uncertain,230000,0.0,51.58,0.27
Oscar Ryan,6,4,2,2,0.0,0.0,,uncertain,230000,0.0,51.58,0.27
Nate Caddy,2,13,66,-53,0.01,0.04,,uncertain,510000,49.5,53.5,1.26
Nate Caddy,3,7,204,-197,0.0,0.12,,uncertain,510000,49.5,53.5,1.26
Nate Caddy,4,2,155,-153,0.0,0.09,,uncertain,510000,49.5,53.5,1.26
Nate Caddy,5,17,38,-21,0.01,0.02,,uncertain,510000,49.5,53.5,1.26
Nate Caddy,6,9,42,-33,0.01,0.04,,uncertain,510000,49.5,53.5,1.26
William Green,2,1,5,-4,0.0,0.0,,uncertain,230000,0.0,68.55,0.59
William Green,3,4,2,2,0.0,0.0,,uncertain,230000,0.0,68.55,0.59
William Green,4,0,3,-3,0.0,0.0,,uncertain,230000,0.0,68.55,0.59
William Green,5,1,4,-3,0.0,0.0,,uncertain,230000,0.0,68.55,0.59
William Green,6,2,1,1,0.0,0.0,,uncertain,230000,0.0,68.55,0.59
Max Gruzewski,2,10,1716,-1706,0.01,1.05,falling,uncertain,257000,29.0,44.14,6.72
Max Gruzewski,3,43,617,-574,0.03,0.37,falling,uncertain,257000,29.0,44.14,6.72
Max Gruzewski,4,8,407,-399,0.0,0.25,,uncertain,257000,29.0,44.14,6.72
Max Gruzewski,5,7,238,-231,0.0,0.15,,uncertain,257000,29.0,44.14,6.72
Max Gruzewski,6,16,165,-149,0.01,0.15,,uncertain,257000,29.0,44.14,6.72
Harvey Thomas,2,0,6,-6,0.0,0.0,,uncertain,479000,56.0,50.55,0.08
Harvey Thomas,3,0,4,-4,0.0,0.0,,uncertain,479000,56.0,50.55,0.08
Harvey Thomas,4,0,3,-3,0.0,0.0,,uncertain,479000,56.0,50.55,0.08
Harvey Thomas,5,3,4,-1,0.0,0.0,,uncertain,479000,56.0,50.55,0.08
Harvey Thomas,6,4,1,3,0.0,0.0,,uncertain,479000,56.0,50.55,0.08
Josh Weddle,2,73,220,-147,0.04,0.13,,uncertain,603000,62.4,54.57,4.83
Josh Weddle,3,116,89,27,0.07,0.05,,uncertain,603000,62.4,54.57,4.83
Josh Weddle,4,65,262,-197,0.04,0.16,,uncertain,603000,62.4,54.57,4.83
Josh Weddle,5,83,57,26,0.05,0.03,,uncertain,603000,62.4,54.57,4.83
Josh Weddle,6,34,34,0,0.03,0.03,,uncertain,603000,62.4,54.57,4.83
Kynan Brown,2,0,23,-23,0.0,0.01,,uncertain,230000,0.0,52.12,0.53
Kynan Brown,3,3,11,-8,0.0,0.01,,uncertain,230000,0.0,52.12,0.53
Kynan Brown,4,0,8,-8,0.0,0.0,,uncertain,230000,0.0,52.12,0.53
Kynan Brown,5,1,5,-4,0.0,0.0,,uncertain,230000,0.0,52.12,0.53
Kynan Brown,6,7,2,5,0.01,0.0,,uncertain,230000,0.0,52.12,0.53
Matthew Carroll,2,4,38,-34,0.0,0.02,,uncertain,266000,68.0,0.0,3.08
Matthew Carroll,3,1,29,-28,0.0,0.02,,uncertain,266000,68.0,0.0,3.08
Matthew Carroll,4,2,16,-14,0.0,0.01,,uncertain,266000,68.0,0.0,3.08
Matthew Carroll,5,688,6,682,0.42,0.0,,uncertain,266000,68.0,0.0,3.08
Matthew Carroll,6,2115,2,2113,1.98,0.0,hot_pick,uncertain,266000,68.0,0.0,3.08
Max Ramsden,2,1,14,-13,0.0,0.01,,uncertain,278000,0.0,48.58,0.33
Max Ramsden,3,1,15,-14,0.0,0.01,,uncertain,278000,0.0,48.58,0.33
Max Ramsden,4,0,6,-6,0.0,0.0,,uncertain,278000,0.0,48.58,0.33
Max Ramsden,5,2,5,-3,0.0,0.0,,uncertain,278000,0.0,48.58,0.33
Max Ramsden,6,0,5,-5,0.0,0.0,,uncertain,278000,0.0,48.58,0.33
Vigo Visentini,2,0,3,-3,0.0,0.0,,uncertain,230000,0.0,52.51,0.91
Vigo Visentini,3,4,10,-6,0.0,0.01,,uncertain,230000,0.0,52.51,0.91
Vigo Visentini,4,3,4,-1,0.0,0.0,,uncertain,230000,0.0,52.51,0.91
Vigo Visentini,5,3,4,-1,0.0,0.0,,uncertain,230000,0.0,52.51,0.91
Vigo Visentini,6,6,2,4,0.01,0.0,,uncertain,230000,0.0,52.51,0.91
Harvey Johnston,2,7,22,-15,0.0,0.01,,uncertain,260000,0.0,42.9,0.9
Harvey Johnston,3,1,35,-34,0.0,0.02,,uncertain,260000,0.0,42.9,0.9
Harvey Johnston,4,5,30,-25,0.0,0.02,,uncertain,260000,0.0,42.9,0.9
Harvey Johnston,5,2,22,-20,0.0,0.01,,uncertain,260000,0.0,42.9,0.9
Harvey Johnston,6,1,12,-11,0.0,0.01,,uncertain,260000,0.0,42.9,0.9
Toby McMullin,2,0,1,-1,0.0,0.0,,uncertain,409000,25.0,48.79,0.05
Toby McMullin,3,0,1,-1,0.0,0.0,,uncertain,409000,25.0,48.79,0.05
Toby McMullin,4,1,5,-4,0.0,0.0,,uncertain,409000,25.0,48.79,0.05
Toby McMullin,5,2,1,1,0.0,0.0,,uncertain,409000,25.0,48.79,0.05
Toby McMullin,6,0,1,-1,0.0,0.0,,uncertain,409000,25.0,48.79,0.05
Luke Lloyd,2,0,5,-5,0.0,0.0,,not-playing,230000,0.0,52.03,0.12
Luke Lloyd,3,0,3,-3,0.0,0.0,,not-playing,230000,0.0,52.03,0.12
Luke Lloyd,4,0,0,0,0.0,0.0,,not-playing,230000,0.0,52.03,0.12
Luke Lloyd,5,0,2,-2,0.0,0.0,,not-playing,230000,0.0,52.03,0.12
Luke Lloyd,6,2,0,2,0.0,0.0,,not-playing,230000,0.0,52.03,0.12
Ollie Murphy,2,5,4,1,0.0,0.0,,uncertain,230000,0.0,46.02,0.24
Ollie Murphy,3,1,5,-4,0.0,0.0,,uncertain,230000,0.0,46.02,0.24
Ollie Murphy,4,1,7,-6,0.0,0.0,,uncertain,230000,0.0,46.02,0.24
Ollie Murphy,5,5,6,-1,0.0,0.0,,uncertain,230000,0.0,46.02,0.24
Ollie Murphy,6,2,2,0,0.0,0.0,,uncertain,230000,0.0,46.02,0.24
Logan Morris,2,29,32,-3,0.02,0.02,,playing,526000,59.8,53.5,0.78
Logan Morris,3,36,17,19,0.02,0.01,,playing,526000,59.8,53.5,0.78
Logan Morris,4,18,18,0,0.01,0.01,,playing,526000,59.8,53.5,0.78
Logan Morris,5,29,16,13,0.02,0.01,,playing,526000,59.8,53.5,0.78
Logan Morris,6,36,5,31,0.03,0.0,,playing,526000,59.8,53.5,0.78
Shadeau Brain,2,2,11,-9,0.0,0.01,,not-playing,373000,0.0,52.84,0.14
Shadeau Brain,3,1,8,-7,0.0,0.0,,not-playing,373000,0.0,52.84,0.14
Shadeau Brain,4,1,13,-12,0.0,0.01,,not-playing,373000,0.0,52.84,0.14
Shadeau Brain,5,0,6,-6,0.0,0.0,,not-playing,373000,0.0,52.84,0.14
Shadeau Brain,6,0,3,-3,0.0,0.0,,not-playing,373000,0.0,52.84,0.14
Aiden Riddle,2,6,5,1,0.0,0.0,,uncertain,230000,0.0,63.3,0.26
Aiden Riddle,3,1,2,-1,0.0,0.0,,uncertain,230000,0.0,63.3,0.26
Aiden Riddle,4,5,2,3,0.0,0.0,,uncertain,230000,0.0,63.3,0.26
Aiden Riddle,5,4,2,2,0.0,0.0,,uncertain,230000,0.0,63.3,0.26
Aiden Riddle,6,1,4,-3,0.0,0.0,,uncertain,230000,0.0,63.3,0.26
Coen Livingstone,2,13,114,-101,0.01,0.07,,uncertain,230000,0.0,66.48,6.02
Coen Livingstone,3,43,116,-73,0.03,0.07,,uncertain,230000,0.0,66.48,6.02
Coen Livingstone,4,22,46,-24,0.01,0.03,,uncertain,230000,0.0,66.48,6.02
Coen Livingstone,5,21,43,-22,0.01,0.03,,uncertain,230000,0.0,66.48,6.02
Coen Livingstone,6,22,28,-6,0.02,0.03,,uncertain,230000,0.0,66.48,6.02
Odin Jones,2,4,3,1,0.0,0.0,,injured,230000,0.0,51.51,0.24
Odin Jones,3,1,2,-1,0.0,0.0,,injured,230000,0.0,51.51,0.24
Odin Jones,4,2,5,-3,0.0,0.0,,injured,230000,0.0,51.51,0.24
Odin Jones,5,2,4,-2,0.0,0.0,,injured,230000,0.0,51.51,0.24
Odin Jones,6,1,0,1,0.0,0.0,,injured,230000,0.0,51.51,0.24
Bo Allan ,2,177,1716,-1539,0.11,1.05,falling,uncertain,295000,0.0,52.87,16.46
Bo Allan ,3,180,773,-593,0.11,0.47,falling,uncertain,295000,0.0,52.87,16.46
Bo Allan ,4,49,1415,-1366,0.03,0.86,falling,uncertain,295000,0.0,52.87,16.46
Bo Allan ,5,78,838,-760,0.05,0.51,falling,uncertain,295000,0.0,52.87,16.46
Bo Allan ,6,89,235,-146,0.08,0.22,,uncertain,295000,0.0,52.87,16.46
Oliver Hannaford,2,5,41,-36,0.0,0.02,,injured,289000,0.0,56.74,1.99
Oliver Hannaford,3,13,35,-22,0.01,0.02,,injured,289000,0.0,56.74,1.99
Oliver Hannaford,4,2,62,-60,0.0,0.04,,injured,289000,0.0,56.74,1.99
Oliver Hannaford,5,2,38,-36,0.0,0.02,,injured,289000,0.0,56.74,1.99
Oliver Hannaford,6,0,9,-9,0.0,0.01,,injured,289000,0.0,56.74,1.99
Xavier Ivisic,2,0,4,-4,0.0,0.0,,injured,230000,0.0,55.67,0.08
Xavier Ivisic,3,1,1,0,0.0,0.0,,injured,230000,0.0,55.67,0.08
Xavier Ivisic,4,0,0,0,0.0,0.0,,injured,230000,0.0,55.67,0.08
Xavier Ivisic,5,3,1,2,0.0,0.0,,injured,230000,0.0,55.67,0.08
Xavier Ivisic,6,1,0,1,0.0,0.0,,injured,230000,0.0,55.67,0.08
Sam Lalor ,2,1417,176,1241,0.86,0.11,,uncertain,498000,67.8,55.11,32.03
Sam Lalor ,3,483,342,141,0.29,0.21,,uncertain,498000,67.8,55.11,32.03
Sam Lalor ,4,161,1418,-1257,0.1,0.86,falling,uncertain,498000,67.8,55.11,32.03
Sam Lalor ,5,477,3593,-3116,0.29,2.2,falling,uncertain,498000,67.8,55.11,32.03
Sam Lalor ,6,318,1169,-851,0.3,1.09,falling,uncertain,498000,67.8,55.11,32.03
Lachie Jaques,2,0,12,-12,0.0,0.01,,uncertain,256000,0.0,51.66,0.25
Lachie Jaques,3,0,12,-12,0.0,0.01,,uncertain,256000,0.0,51.66,0.25
Lachie Jaques,4,0,10,-10,0.0,0.01,,uncertain,256000,0.0,51.66,0.25
Lachie Jaques,5,1,3,-2,0.0,0.0,,uncertain,256000,0.0,51.66,0.25
Lachie Jaques,6,0,1,-1,0.0,0.0,,uncertain,256000,0.0,51.66,0.25
Finn O'Sullivan ,2,96,1796,-1700,0.06,1.09,falling,uncertain,399000,47.5,56.31,37.34
Finn O'Sullivan ,3,104,4579,-4475,0.06,2.78,falling,uncertain,399000,47.5,56.31,37.34
Finn O'Sullivan ,4,73,8011,-7938,0.04,4.85,falling,uncertain,399000,47.5,56.31,37.34
Finn O'Sullivan ,5,77,3784,-3707,0.05,2.32,falling,uncertain,399000,47.5,56.31,37.34
Finn O'Sullivan ,6,187,1182,-995,0.18,1.11,falling,uncertain,399000,47.5,56.31,37.34
Harry Charleson,2,5,16,-11,0.0,0.01,,uncertain,230000,0.0,55.08,0.4
Harry Charleson,3,9,10,-1,0.01,0.01,,uncertain,230000,0.0,55.08,0.4
Harry Charleson,4,6,8,-2,0.0,0.0,,uncertain,230000,0.0,55.08,0.4
Harry Charleson,5,7,4,3,0.0,0.0,,uncertain,230000,0.0,55.08,0.4
Harry Charleson,6,19,5,14,0.02,0.0,,uncertain,230000,0.0,55.08,0.4
Jonty Faull,2,0,8,-8,0.0,0.0,,uncertain,291000,21.0,51.47,0.24
Jonty Faull,3,0,4,-4,0.0,0.0,,uncertain,291000,21.0,51.47,0.24
Jonty Faull,4,2,3,-1,0.0,0.0,,uncertain,291000,21.0,51.47,0.24
Jonty Faull,5,82,5,77,0.05,0.0,,uncertain,291000,21.0,51.47,0.24
Jonty Faull,6,5,2,3,0.0,0.0,,uncertain,291000,21.0,51.47,0.24
Murphy Reid ,2,505,695,-190,0.31,0.42,,uncertain,483000,58.6,55.64,19.57
Murphy Reid ,3,279,255,24,0.17,0.15,,uncertain,483000,58.6,55.64,19.57
Murphy Reid ,4,484,105,379,0.29,0.06,,uncertain,483000,58.6,55.64,19.57
Murphy Reid ,5,615,306,309,0.38,0.19,,uncertain,483000,58.6,55.64,19.57
Murphy Reid ,6,148,2106,-1958,0.14,1.97,falling,uncertain,483000,58.6,55.64,19.57
Patrick Said,2,6,26,-20,0.0,0.02,,uncertain,230000,0.0,55.65,0.38
Patrick Said,3,27,12,15,0.02,0.01,,uncertain,230000,0.0,55.65,0.38
Patrick Said,4,6,9,-3,0.0,0.01,,uncertain,230000,0.0,55.65,0.38
Patrick Said,5,8,3,5,0.0,0.0,,uncertain,230000,0.0,55.65,0.38
Patrick Said,6,8,6,2,0.01,0.01,,uncertain,230000,0.0,55.65,0.38
Jagga Smith ,2,2,614,-612,0.0,0.37,falling,injured,334000,0.0,56.34,2.76
Jagga Smith ,3,1,343,-342,0.0,0.21,,injured,334000,0.0,56.34,2.76
Jagga Smith ,4,1,129,-128,0.0,0.08,,injured,334000,0.0,56.34,2.76
Jagga Smith ,5,1,105,-104,0.0,0.06,,injured,334000,0.0,56.34,2.76
Jagga Smith ,6,0,42,-42,0.0,0.04,,injured,334000,0.0,56.34,2.76
Zak Johnson,2,1,10,-9,0.0,0.01,,uncertain,230000,0.0,56.03,0.28
Zak Johnson,3,2,4,-2,0.0,0.0,,uncertain,230000,0.0,56.03,0.28
Zak Johnson,4,1,3,-2,0.0,0.0,,uncertain,230000,0.0,56.03,0.28
Zak Johnson,5,1,2,-1,0.0,0.0,,uncertain,230000,0.0,56.03,0.28
Zak Johnson,6,1,1,0,0.0,0.0,,uncertain,230000,0.0,56.03,0.28
Sam Marshall,2,4,12,-8,0.0,0.01,,playing,268000,0.0,55.97,0.71
Sam Marshall,3,1,22,-21,0.0,0.01,,playing,268000,0.0,55.97,0.71
Sam Marshall,4,2,12,-10,0.0,0.01,,playing,268000,0.0,55.97,0.71
Sam Marshall,5,1,8,-7,0.0,0.0,,playing,268000,0.0,55.97,0.71
Sam Marshall,6,317,2,315,0.3,0.0,,playing,268000,0.0,55.97,0.71
Luke Trainor,2,4056,55,4001,2.47,0.03,hot_pick,uncertain,512000,67.4,50.84,39.71
Luke Trainor,3,586,713,-127,0.36,0.43,,uncertain,512000,67.4,50.84,39.71
Luke Trainor,4,1379,133,1246,0.84,0.08,,uncertain,512000,67.4,50.84,39.71
Luke Trainor,5,538,517,21,0.33,0.32,,uncertain,512000,67.4,50.84,39.71
Luke Trainor,6,721,259,462,0.68,0.24,,uncertain,512000,67.4,50.84,39.71
Harry Armstrong ,2,30,569,-539,0.02,0.35,falling,injured,307000,37.3,51.47,3.82
Harry Armstrong ,3,78,67,11,0.05,0.04,,injured,307000,37.3,51.47,3.82
Harry Armstrong ,4,22,228,-206,0.01,0.14,,injured,307000,37.3,51.47,3.82
Harry Armstrong ,5,56,286,-230,0.03,0.18,,injured,307000,37.3,51.47,3.82
Harry Armstrong ,6,2,327,-325,0.0,0.31,,injured,307000,37.3,51.47,3.82
Harry O'Farrell,2,1,5,-4,0.0,0.0,,uncertain,230000,0.0,51.98,0.1
Harry O'Farrell,3,0,4,-4,0.0,0.0,,uncertain,230000,0.0,51.98,0.1
Harry O'Farrell,4,0,2,-2,0.0,0.0,,uncertain,230000,0.0,51.98,0.1
Harry O'Farrell,5,2,0,2,0.0,0.0,,uncertain,230000,0.0,51.98,0.1
Harry O'Farrell,6,3,0,3,0.0,0.0,,uncertain,230000,0.0,51.98,0.1
Joe Berry,2,76,331,-255,0.05,0.2,,uncertain,355000,36.6,51.5,9.25
Joe Berry,3,67,105,-38,0.04,0.06,,uncertain,355000,36.6,51.5,9.25
Joe Berry,4,59,193,-134,0.04,0.12,,uncertain,355000,36.6,51.5,9.25
Joe Berry,5,30,494,-464,0.02,0.3,,uncertain,355000,36.6,51.5,9.25
Joe Berry,6,5,753,-748,0.0,0.71,falling,uncertain,355000,36.6,51.5,9.25
Xavier Lindsay,2,22714,4,22710,13.83,0.0,hot_pick,uncertain,469000,58.8,56.9,21.92
